Id,Label,timeset,componentnumber,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,modularity_class,clustering,triangles
151385857,151385857,,0,3,50,0.039384,0.040783,10992.5,0.000043,106,0.666667,2
151385858,151385858,,0,3,50,0.039384,0.040783,10992.5,0.000043,106,0.666667,2
151385859,151385859,,0,5,49,0.040998,0.042674,65952,0.000064,106,0.4,4
151385865,151385865,,0,2,41,0.05854,0.061987,21986,0.000035,61,0,0
151385863,151385863,,0,1,42,0.055302,0.05809,0,0.000022,61,0,0
151385875,151385875,,2240,0,0,0,0,0,0,0,0,0
151385873,151385873,,2240,0,0,0,0,0,0,0,0,0
151385876,151385876,,2240,0,0,0,0,0,0,0,0,0
151385880,151385880,,2241,0,0,0,0,0,0,0,0,0
151385877,151385877,,2241,0,0,0,0,0,0,0,0,0
151385878,151385878,,2241,0,0,0,0,0,0,0,0,0
151385879,151385879,,2241,0,0,0,0,0,0,0,0,0
151385884,151385884,,0,1,38,0.064852,0.069216,0,0.000013,64,0,0
151366158,151366158,,0,1,38,0.065144,0.069692,0,0.000013,64,0,0
151385905,151385905,,0,2,48,0.049556,0.052144,0,0.000034,16,1,1
151385904,151385904,,0,3,47,0.052139,0.055318,43970,0.000044,16,0.333333,1
151385906,151385906,,0,2,48,0.049556,0.052144,0,0.000034,16,1,1
151400758,151400758,,0,4,46,0.055007,0.058992,65952,0.000041,16,0.5,3
151385910,151385910,,2242,0,0,0,0,0,0,0,0,0
151385907,151385907,,2242,0,0,0,0,0,0,0,0,0
151385908,151385908,,2242,0,0,0,0,0,0,0,0,0
151385909,151385909,,2242,0,0,0,0,0,0,0,0,0
151385925,151385925,,2243,0,0,0,0,0,0,0,0,0
151385924,151385924,,2243,0,0,0,0,0,0,0,0,0
151385930,151385930,,2244,0,0,0,0,0,0,0,0,0
151385929,151385929,,2244,0,0,0,0,0,0,0,0,0
151385931,151385931,,2244,0,0,0,0,0,0,0,0,0
151385935,151385935,,2245,0,0,0,0,0,0,0,0,0
151385933,151385933,,2245,0,0,0,0,0,0,0,0,0
151385934,151385934,,2245,0,0,0,0,0,0,0,0,0
151385936,151385936,,2245,0,0,0,0,0,0,0,0,0
151385937,151385937,,0,3,42,0.061993,0.066204,0,0.000028,62,1,3
151385938,151385938,,0,7,41,0.064802,0.069821,1073153.759762,0.000061,62,0.285714,6
151385939,151385939,,0,3,42,0.061993,0.066204,0,0.000028,62,1,3
151429365,151429365,,0,6,40,0.066118,0.071098,741673.077741,0.000051,134,0.666667,10
151411956,151411956,,0,7,40,0.063581,0.068431,723384.874275,0.000058,103,0.428571,9
151356106,151356106,,0,4,41,0.062064,0.066294,21986,0.000044,62,0.5,3
151377998,151377998,,0,3,41,0.062064,0.066271,0,0.000031,62,1,3
151379341,151379341,,0,3,44,0.05799,0.061438,0,0.00003,62,1,3
151379342,151379342,,0,3,44,0.05799,0.061438,0,0.00003,62,1,3
151379343,151379343,,0,3,44,0.05799,0.061438,0,0.00003,62,1,3
151385950,151385950,,0,2,41,0.053256,0.055814,0,0.000032,33,1,1
151385949,151385949,,0,2,41,0.053256,0.055814,0,0.000032,33,1,1
151385954,151385954,,0,1,47,0.049495,0.05203,0,0.000012,36,0,0
151385975,151385975,,2246,0,0,0,0,0,0,0,0,0
151385974,151385974,,2246,0,0,0,0,0,0,0,0,0
151385985,151385985,,2247,0,0,0,0,0,0,0,0,0
151385982,151385982,,2247,0,0,0,0,0,0,0,0,0
151385983,151385983,,2247,0,0,0,0,0,0,0,0,0
151385984,151385984,,2247,0,0,0,0,0,0,0,0,0
151371141,151371141,,2247,0,0,0,0,0,0,0,0,0
151386005,151386005,,2248,0,0,0,0,0,0,0,0,0
151386004,151386004,,2248,0,0,0,0,0,0,0,0,0
151386006,151386006,,2248,0,0,0,0,0,0,0,0,0
151386010,151386010,,2249,0,0,0,0,0,0,0,0,0
151386009,151386009,,2249,0,0,0,0,0,0,0,0,0
151379771,151379771,,2249,0,0,0,0,0,0,0,0,0
151386011,151386011,,2249,0,0,0,0,0,0,0,0,0
151386012,151386012,,2249,0,0,0,0,0,0,0,0,0
151379772,151379772,,2249,0,0,0,0,0,0,0,0,0
151379773,151379773,,2249,0,0,0,0,0,0,0,0,0
151386013,151386013,,1519,0,0,0,0,0,0,0,0,0
151386014,151386014,,1519,0,0,0,0,0,0,0,0,0
151386020,151386020,,2250,0,0,0,0,0,0,0,0,0
151386017,151386017,,2250,0,0,0,0,0,0,0,0,0
151386018,151386018,,2250,0,0,0,0,0,0,0,0,0
151386019,151386019,,2250,0,0,0,0,0,0,0,0,0
151386025,151386025,,858,0,0,0,0,0,0,0,0,0
151386023,151386023,,858,0,0,0,0,0,0,0,0,0
151386024,151386024,,858,0,0,0,0,0,0,0,0,0
151375023,151375023,,858,0,0,0,0,0,0,0,0,0
151386032,151386032,,0,3,44,0.048145,0.051081,0,0.000027,47,1,3
151386033,151386033,,0,3,44,0.048145,0.051081,0,0.000027,47,1,3
151386034,151386034,,0,3,44,0.048145,0.051081,0,0.000027,47,1,3
151378116,151378116,,0,3,44,0.048141,0.05103,0,0.000027,47,1,3
151378118,151378118,,0,3,44,0.048141,0.05103,0,0.000027,47,1,3
151378119,151378119,,0,3,44,0.048141,0.05103,0,0.000027,47,1,3
151385165,151385165,,0,1,44,0.04905,0.052107,0,0.000012,47,0,0
151386040,151386040,,0,2,38,0.055377,0.058286,0,0.000029,128,1,1
151386039,151386039,,0,3,38,0.055377,0.058309,0.5,0.000042,128,0.666667,2
151386038,151386038,,0,2,38,0.055377,0.058286,0,0.000029,128,1,1
151386045,151386045,,2251,0,0,0,0,0,0,0,0,0
151386042,151386042,,2251,0,0,0,0,0,0,0,0,0
151386043,151386043,,2251,0,0,0,0,0,0,0,0,0
151386044,151386044,,2251,0,0,0,0,0,0,0,0,0
151386055,151386055,,2252,0,0,0,0,0,0,0,0,0
151386052,151386052,,2252,0,0,0,0,0,0,0,0,0
151386053,151386053,,2252,0,0,0,0,0,0,0,0,0
151386054,151386054,,2252,0,0,0,0,0,0,0,0,0
151407176,151407176,,2252,0,0,0,0,0,0,0,0,0
151386065,151386065,,2253,0,0,0,0,0,0,0,0,0
151386064,151386064,,2253,0,0,0,0,0,0,0,0,0
151386066,151386066,,2253,0,0,0,0,0,0,0,0,0
151386070,151386070,,0,3,46,0.051401,0.0537,65952,0.000051,55,0.333333,1
151357333,151357333,,0,3,47,0.048888,0.050833,21986,0.000057,55,0.333333,1
151382994,151382994,,0,2,47,0.048888,0.05081,0,0.000037,55,1,1
151357332,151357332,,0,1,48,0.04661,0.048229,0,0.000023,55,0,0
151386075,151386075,,2254,0,0,0,0,0,0,0,0,0
151386074,151386074,,2254,0,0,0,0,0,0,0,0,0
151386076,151386076,,2254,0,0,0,0,0,0,0,0,0
151386077,151386077,,2254,0,0,0,0,0,0,0,0,0
151386080,151386080,,2255,0,0,0,0,0,0,0,0,0
151386078,151386078,,2255,0,0,0,0,0,0,0,0,0
151386079,151386079,,2255,0,0,0,0,0,0,0,0,0
151386081,151386081,,2255,0,0,0,0,0,0,0,0,0
151386085,151386085,,0,3,38,0.056899,0.059991,0,0.000039,67,1,3
151386084,151386084,,0,3,38,0.056899,0.059991,0,0.000039,67,1,3
151386087,151386087,,0,3,38,0.056899,0.059991,0,0.000039,67,1,3
151386090,151386090,,2256,0,0,0,0,0,0,0,0,0
151386088,151386088,,2256,0,0,0,0,0,0,0,0,0
151386089,151386089,,2256,0,0,0,0,0,0,0,0,0
151386095,151386095,,2257,0,0,0,0,0,0,0,0,0
151386094,151386094,,2257,0,0,0,0,0,0,0,0,0
151386096,151386096,,2257,0,0,0,0,0,0,0,0,0
151386110,151386110,,2258,0,0,0,0,0,0,0,0,0
151386109,151386109,,2258,0,0,0,0,0,0,0,0,0
151386115,151386115,,0,3,44,0.060238,0.06377,0,0.000039,138,1,3
151386114,151386114,,0,3,44,0.060238,0.06377,0,0.000039,138,1,3
151386116,151386116,,0,3,44,0.060238,0.06377,0,0.000039,138,1,3
151386117,151386117,,0,4,43,0.064098,0.068502,65952,0.000048,138,0.5,3
151386120,151386120,,2259,0,0,0,0,0,0,0,0,0
151386118,151386118,,2259,0,0,0,0,0,0,0,0,0
151386119,151386119,,2259,0,0,0,0,0,0,0,0,0
151386121,151386121,,2259,0,0,0,0,0,0,0,0,0
151386122,151386122,,2259,0,0,0,0,0,0,0,0,0
151386130,151386130,,2260,0,0,0,0,0,0,0,0,0
151386128,151386128,,2260,0,0,0,0,0,0,0,0,0
151386129,151386129,,2260,0,0,0,0,0,0,0,0,0
151386131,151386131,,2260,0,0,0,0,0,0,0,0,0
151386145,151386145,,2261,0,0,0,0,0,0,0,0,0
151386144,151386144,,2261,0,0,0,0,0,0,0,0,0
151386146,151386146,,2261,0,0,0,0,0,0,0,0,0
151386147,151386147,,2261,0,0,0,0,0,0,0,0,0
151386155,151386155,,2262,0,0,0,0,0,0,0,0,0
151386154,151386154,,2262,0,0,0,0,0,0,0,0,0
151386165,151386165,,2263,0,0,0,0,0,0,0,0,0
151386163,151386163,,2263,0,0,0,0,0,0,0,0,0
151386164,151386164,,2263,0,0,0,0,0,0,0,0,0
151386166,151386166,,2263,0,0,0,0,0,0,0,0,0
151386170,151386170,,2264,0,0,0,0,0,0,0,0,0
151386168,151386168,,2264,0,0,0,0,0,0,0,0,0
151386169,151386169,,2264,0,0,0,0,0,0,0,0,0
151386171,151386171,,2264,0,0,0,0,0,0,0,0,0
151386172,151386172,,2264,0,0,0,0,0,0,0,0,0
151386175,151386175,,2265,0,0,0,0,0,0,0,0,0
151386173,151386173,,2265,0,0,0,0,0,0,0,0,0
151386174,151386174,,2265,0,0,0,0,0,0,0,0,0
151386191,151386191,,0,3,43,0.057248,0.061161,284966.544348,0.000032,120,0.333333,1
151386199,151386199,,0,4,38,0.05544,0.058743,0,0.00004,14,1,6
151386201,151386201,,0,4,38,0.05544,0.058743,0,0.00004,14,1,6
151386202,151386202,,0,4,38,0.05544,0.058743,0,0.00004,14,1,6
151386203,151386203,,0,4,38,0.05544,0.058743,0,0.00004,14,1,6
151386220,151386220,,0,4,39,0.072351,0.079108,833451.255592,0.000033,135,0.5,3
151386219,151386219,,0,7,40,0.068681,0.074516,818945.91224,0.000054,135,0.714286,15
151427815,151427815,,0,6,38,0.07464,0.082008,948935.424424,0.00005,135,0.4,6
151429547,151429547,,0,8,39,0.072344,0.079106,58908.491143,0.00006,135,0.642857,18
151390640,151390640,,0,8,39,0.066972,0.072265,77535.855818,0.000061,135,0.785714,22
151423615,151423615,,0,10,39,0.067091,0.072519,348523.600838,0.00008,135,0.511111,23
151357324,151357324,,0,8,39,0.066972,0.072265,77535.855818,0.000061,135,0.785714,22
151393359,151393359,,0,9,39,0.066975,0.072322,297305.855818,0.00007,135,0.611111,22
151393534,151393534,,0,9,40,0.065426,0.070455,65952,0.000074,135,0.5,18
151395304,151395304,,0,10,40,0.065429,0.07053,461286,0.000079,135,0.466667,21
151386225,151386225,,0,6,47,0.052345,0.055146,76926.5,0.00006,78,0.6,9
151386221,151386221,,0,4,47,0.052344,0.055066,0,0.00004,78,1,6
151386222,151386222,,0,4,47,0.052344,0.055066,0,0.00004,78,1,6
151386223,151386223,,0,6,47,0.052345,0.055146,76926.5,0.00006,78,0.6,9
151386224,151386224,,0,7,46,0.055234,0.058605,241736,0.000065,78,0.428571,9
151361819,151361819,,0,5,48,0.049743,0.052093,65952,0.000057,78,0.4,4
151416716,151416716,,0,5,48,0.049742,0.052085,43970,0.000058,78,0.4,4
151390095,151390095,,0,7,46,0.055234,0.058601,65976,0.000069,78,0.380952,8
151361817,151361817,,0,3,49,0.047386,0.04933,10992.5,0.000041,78,0.666667,2
151361818,151361818,,0,3,49,0.047386,0.04933,10992.5,0.000041,78,0.666667,2
151386230,151386230,,0,3,45,0.046757,0.049315,0,0.000039,47,1,3
151374026,151374026,,0,4,45,0.046757,0.049338,21986,0.000054,47,0.5,3
151417511,151417511,,0,5,45,0.046757,0.049361,43970,0.000066,47,0.4,4
151374027,151374027,,0,1,46,0.044669,0.046743,0,0.000018,47,0,0
151386235,151386235,,2266,0,0,0,0,0,0,0,0,0
151386234,151386234,,2266,0,0,0,0,0,0,0,0,0
151386240,151386240,,2267,0,0,0,0,0,0,0,0,0
151386237,151386237,,2267,0,0,0,0,0,0,0,0,0
151386238,151386238,,2267,0,0,0,0,0,0,0,0,0
151386239,151386239,,2267,0,0,0,0,0,0,0,0,0
151386255,151386255,,0,3,42,0.057543,0.060971,0,0.000038,70,1,3
151386253,151386253,,0,3,42,0.057543,0.060971,0,0.000038,70,1,3
151386254,151386254,,0,3,42,0.057543,0.060971,0,0.000038,70,1,3
151410432,151410432,,0,4,38,0.058872,0.062518,21986,0.00005,51,0.5,3
151386269,151386269,,0,2,36,0.064069,0.068607,21986,0.000036,84,0,0
151386271,151386271,,0,1,37,0.060211,0.063833,0,0.000022,84,0,0
151386280,151386280,,2268,0,0,0,0,0,0,0,0,0
151386278,151386278,,2268,0,0,0,0,0,0,0,0,0
151386279,151386279,,2268,0,0,0,0,0,0,0,0,0
151386315,151386315,,643,0,0,0,0,0,0,0,0,0
151376640,151376640,,643,0,0,0,0,0,0,0,0,0
151386320,151386320,,2269,0,0,0,0,0,0,0,0,0
151386319,151386319,,2269,0,0,0,0,0,0,0,0,0
151386330,151386330,,2270,0,0,0,0,0,0,0,0,0
151386327,151386327,,2270,0,0,0,0,0,0,0,0,0
151386329,151386329,,2270,0,0,0,0,0,0,0,0,0
151386328,151386328,,2270,0,0,0,0,0,0,0,0,0
151386340,151386340,,2271,0,0,0,0,0,0,0,0,0
151386339,151386339,,2271,0,0,0,0,0,0,0,0,0
151386360,151386360,,2272,0,0,0,0,0,0,0,0,0
151386359,151386359,,2272,0,0,0,0,0,0,0,0,0
151386380,151386380,,2273,0,0,0,0,0,0,0,0,0
151386377,151386377,,2273,0,0,0,0,0,0,0,0,0
151386378,151386378,,2273,0,0,0,0,0,0,0,0,0
151386379,151386379,,2273,0,0,0,0,0,0,0,0,0
151386392,151386392,,0,3,43,0.063862,0.068901,0,0.000031,52,1,3
151386393,151386393,,0,3,43,0.063862,0.068901,0,0.000031,52,1,3
151386405,151386405,,2274,0,0,0,0,0,0,0,0,0
151386404,151386404,,2274,0,0,0,0,0,0,0,0,0
151386406,151386406,,2274,0,0,0,0,0,0,0,0,0
151386407,151386407,,2274,0,0,0,0,0,0,0,0,0
151386408,151386408,,2274,0,0,0,0,0,0,0,0,0
151386413,151386413,,0,3,39,0.054103,0.057161,0,0.000037,133,1,3
151386414,151386414,,0,4,39,0.054103,0.057184,21986,0.000052,133,0.5,3
151386416,151386416,,0,3,39,0.054103,0.057161,0,0.000037,133,1,3
151413697,151413697,,0,1,40,0.051326,0.053794,0,0.000018,133,0,0
151377605,151377605,,0,2,39,0.05655,0.060372,0,0.000023,133,1,1
151377039,151377039,,0,3,39,0.055105,0.05849,43970,0.000044,133,0.333333,1
151386047,151386047,,0,2,39,0.054102,0.057124,21986,0.000034,133,0,0
151386420,151386420,,2275,0,0,0,0,0,0,0,0,0
151386418,151386418,,2275,0,0,0,0,0,0,0,0,0
151386419,151386419,,2275,0,0,0,0,0,0,0,0,0
151386421,151386421,,2275,0,0,0,0,0,0,0,0,0
151386425,151386425,,2276,0,0,0,0,0,0,0,0,0
151386424,151386424,,2276,0,0,0,0,0,0,0,0,0
151386460,151386460,,2277,0,0,0,0,0,0,0,0,0
151386458,151386458,,2277,0,0,0,0,0,0,0,0,0
151386459,151386459,,2277,0,0,0,0,0,0,0,0,0
151386461,151386461,,2277,0,0,0,0,0,0,0,0,0
151386465,151386465,,0,3,40,0.055923,0.058728,0,0.000038,50,1,3
151386462,151386462,,0,3,40,0.055923,0.058728,0,0.000038,50,1,3
151386463,151386463,,0,5,39,0.059236,0.062717,65952,0.000058,50,0.4,4
151386464,151386464,,0,3,40,0.055923,0.058728,0,0.000038,50,1,3
151411282,151411282,,0,6,38,0.062963,0.067238,263700,0.00006,50,0.466667,7
151372882,151372882,,0,6,39,0.059236,0.062758,153872,0.00007,50,0.266667,4
151386474,151386474,,0,4,38,0.052017,0.054851,0,0.000036,87,1,6
151386476,151386476,,0,4,38,0.052017,0.054851,0,0.000036,87,1,6
151386477,151386477,,0,4,38,0.052017,0.054851,0,0.000036,87,1,6
151386478,151386478,,0,4,38,0.052017,0.054851,0,0.000036,87,1,6
151407785,151407785,,0,8,37,0.05487,0.058432,4,0.000054,87,0.928571,26
151386480,151386480,,2278,0,0,0,0,0,0,0,0,0
151386479,151386479,,2278,0,0,0,0,0,0,0,0,0
151369571,151369571,,2278,0,0,0,0,0,0,0,0,0
151373087,151373087,,2278,0,0,0,0,0,0,0,0,0
151386481,151386481,,2278,0,0,0,0,0,0,0,0,0
151386482,151386482,,2278,0,0,0,0,0,0,0,0,0
151369570,151369570,,2278,0,0,0,0,0,0,0,0,0
151369572,151369572,,2278,0,0,0,0,0,0,0,0,0
151369573,151369573,,2278,0,0,0,0,0,0,0,0,0
151373086,151373086,,2278,0,0,0,0,0,0,0,0,0
151373088,151373088,,2278,0,0,0,0,0,0,0,0,0
151373089,151373089,,2278,0,0,0,0,0,0,0,0,0
151386485,151386485,,2279,0,0,0,0,0,0,0,0,0
151386484,151386484,,2279,0,0,0,0,0,0,0,0,0
151386495,151386495,,2280,0,0,0,0,0,0,0,0,0
151386494,151386494,,2280,0,0,0,0,0,0,0,0,0
151386496,151386496,,2280,0,0,0,0,0,0,0,0,0
151386497,151386497,,2280,0,0,0,0,0,0,0,0,0
151386500,151386500,,2281,0,0,0,0,0,0,0,0,0
151386499,151386499,,2281,0,0,0,0,0,0,0,0,0
151375544,151375544,,2281,0,0,0,0,0,0,0,0,0
151386501,151386501,,2281,0,0,0,0,0,0,0,0,0
151397506,151397506,,2281,0,0,0,0,0,0,0,0,0
151386502,151386502,,2281,0,0,0,0,0,0,0,0,0
151387649,151387649,,2281,0,0,0,0,0,0,0,0,0
151386520,151386520,,2282,0,0,0,0,0,0,0,0,0
151365739,151365739,,2282,0,0,0,0,0,0,0,0,0
151407315,151407315,,2282,0,0,0,0,0,0,0,0,0
151386545,151386545,,2283,0,0,0,0,0,0,0,0,0
151386543,151386543,,2283,0,0,0,0,0,0,0,0,0
151386544,151386544,,2283,0,0,0,0,0,0,0,0,0
151386546,151386546,,2283,0,0,0,0,0,0,0,0,0
151386555,151386555,,0,3,38,0.069602,0.075805,0,0.000029,84,1,3
151386554,151386554,,0,3,38,0.069602,0.075805,0,0.000029,84,1,3
151386557,151386557,,0,5,38,0.070632,0.077178,781877.487447,0.00005,84,0.4,4
151386560,151386560,,2284,0,0,0,0,0,0,0,0,0
151386558,151386558,,2284,0,0,0,0,0,0,0,0,0
151386559,151386559,,2284,0,0,0,0,0,0,0,0,0
151386561,151386561,,2284,0,0,0,0,0,0,0,0,0
151389290,151389290,,0,10,42,0.059829,0.064084,395461,0.00009,77,0.377778,17
151405315,151405315,,0,6,43,0.056454,0.059868,21986,0.000061,77,0.666667,10
151416675,151416675,,0,9,43,0.056455,0.059952,43989,0.000089,77,0.416667,15
151403822,151403822,,0,6,43,0.056454,0.059868,21986,0.000061,77,0.666667,10
151401788,151401788,,0,7,43,0.056454,0.059891,21987,0.00007,77,0.619048,13
151386568,151386568,,0,4,38,0.055837,0.058898,0,0.000044,68,1,6
151386569,151386569,,0,4,38,0.055837,0.058898,0,0.000044,68,1,6
151386571,151386571,,0,4,38,0.055837,0.058898,0,0.000044,68,1,6
151417531,151417531,,0,4,36,0.059591,0.063356,248140.167396,0.000047,68,0.5,3
151386572,151386572,,0,4,38,0.055837,0.058898,0,0.000044,68,1,6
151386575,151386575,,2285,0,0,0,0,0,0,0,0,0
151386574,151386574,,2285,0,0,0,0,0,0,0,0,0
151386585,151386585,,2286,0,0,0,0,0,0,0,0,0
151386584,151386584,,2286,0,0,0,0,0,0,0,0,0
151386605,151386605,,2287,0,0,0,0,0,0,0,0,0
151386604,151386604,,2287,0,0,0,0,0,0,0,0,0
151386606,151386606,,2287,0,0,0,0,0,0,0,0,0
151386610,151386610,,2288,0,0,0,0,0,0,0,0,0
151386609,151386609,,2288,0,0,0,0,0,0,0,0,0
151386615,151386615,,0,4,46,0.045263,0.047031,21986,0.000054,141,0.5,3
151386614,151386614,,0,1,47,0.043303,0.044743,0,0.000018,141,0,0
151364000,151364000,,0,4,45,0.047407,0.049438,307622,0.000051,141,0.5,3
151421090,151421090,,0,6,46,0.045263,0.047076,65952,0.000074,141,0.4,6
151422887,151422887,,0,5,46,0.045264,0.047075,153860,0.000063,141,0.4,4
151364001,151364001,,0,4,44,0.049763,0.052049,329580,0.000052,141,0.5,3
151386625,151386625,,0,3,45,0.054171,0.057096,0,0.00003,75,1,3
151386624,151386624,,0,3,45,0.054171,0.057096,0,0.00003,75,1,3
151386627,151386627,,0,3,45,0.054171,0.057096,0,0.00003,75,1,3
151386630,151386630,,2289,0,0,0,0,0,0,0,0,0
151386629,151386629,,2289,0,0,0,0,0,0,0,0,0
151386645,151386645,,0,5,41,0.0646,0.069342,27057.318555,0.000048,52,0.4,4
151386644,151386644,,0,1,42,0.06068,0.064362,0,0.000015,52,0,0
151379548,151379548,,0,4,40,0.065483,0.070439,448193.237609,0.000042,52,0.333333,2
151377970,151377970,,0,3,41,0.063568,0.067981,0,0.00003,52,1,3
151377972,151377972,,0,3,41,0.063568,0.067981,0,0.00003,52,1,3
151377973,151377973,,0,3,41,0.063568,0.067981,0,0.00003,52,1,3
151379547,151379547,,0,4,39,0.064,0.068666,432883.578065,0.000048,52,0.333333,2
151379549,151379549,,0,2,40,0.062542,0.066711,0,0.000026,52,1,1
151386655,151386655,,0,4,44,0.055615,0.059082,7328,0.000043,76,0.833333,5
151386652,151386652,,0,4,44,0.055615,0.059082,7328,0.000043,76,0.833333,5
151386653,151386653,,0,4,44,0.055615,0.059082,7328,0.000043,76,0.833333,5
151386654,151386654,,0,3,45,0.052686,0.055521,0,0.000034,76,1,3
151386656,151386656,,0,6,43,0.05889,0.063219,87932,0.000059,76,0.4,6
151386660,151386660,,2290,0,0,0,0,0,0,0,0,0
151386657,151386657,,2290,0,0,0,0,0,0,0,0,0
151386658,151386658,,2290,0,0,0,0,0,0,0,0,0
151386659,151386659,,2290,0,0,0,0,0,0,0,0,0
151386665,151386665,,2291,0,0,0,0,0,0,0,0,0
151386663,151386663,,2291,0,0,0,0,0,0,0,0,0
151386664,151386664,,2291,0,0,0,0,0,0,0,0,0
151386670,151386670,,0,11,43,0.066866,0.072878,93204.48605,0.000084,23,0.527273,29
151386668,151386668,,0,3,44,0.062676,0.067222,0,0.000032,23,1,3
151386669,151386669,,0,3,44,0.062676,0.067222,0,0.000032,23,1,3
151386671,151386671,,0,4,44,0.062676,0.067244,21986,0.000046,23,0.5,3
151401341,151401341,,0,12,43,0.066865,0.072863,109910,0.000084,23,0.469697,31
151402271,151402271,,0,12,43,0.066867,0.072923,98240.092756,0.000089,23,0.515152,34
151396257,151396257,,0,12,43,0.066867,0.072916,76260.092756,0.000089,23,0.515152,34
151397987,151397987,,0,11,43,0.066871,0.072975,559358.092756,0.000081,23,0.581818,32
151403712,151403712,,0,10,42,0.06985,0.076561,926242.390635,0.000069,23,0.533333,24
151411692,151411692,,0,12,42,0.070128,0.077298,1057937.011132,0.000085,23,0.515152,34
151422312,151422312,,0,12,43,0.066867,0.072916,76260.092756,0.000089,23,0.515152,34
151399243,151399243,,0,11,43,0.065544,0.071246,87935.333333,0.000082,23,0.472727,26
151386675,151386675,,2292,0,0,0,0,0,0,0,0,0
151384681,151384681,,2292,0,0,0,0,0,0,0,0,0
151386685,151386685,,2293,0,0,0,0,0,0,0,0,0
151386684,151386684,,2293,0,0,0,0,0,0,0,0,0
151386686,151386686,,2293,0,0,0,0,0,0,0,0,0
151386690,151386690,,2294,0,0,0,0,0,0,0,0,0
151386689,151386689,,2294,0,0,0,0,0,0,0,0,0
151386691,151386691,,2294,0,0,0,0,0,0,0,0,0
151386695,151386695,,2295,0,0,0,0,0,0,0,0,0
151386694,151386694,,2295,0,0,0,0,0,0,0,0,0
151386705,151386705,,2296,0,0,0,0,0,0,0,0,0
151386703,151386703,,2296,0,0,0,0,0,0,0,0,0
151386704,151386704,,2296,0,0,0,0,0,0,0,0,0
151386715,151386715,,0,1,44,0.051327,0.053884,0,0.000021,72,0,0
151386714,151386714,,0,3,43,0.054104,0.057256,21986,0.000051,72,0.333333,1
151417617,151417617,,0,3,43,0.054104,0.057256,21986,0.000051,72,0.333333,1
151377510,151377510,,0,4,42,0.057198,0.061108,87932,0.000055,72,0.333333,2
151386720,151386720,,2297,0,0,0,0,0,0,0,0,0
151386719,151386719,,2297,0,0,0,0,0,0,0,0,0
151386721,151386721,,2297,0,0,0,0,0,0,0,0,0
151386745,151386745,,2298,0,0,0,0,0,0,0,0,0
151386744,151386744,,2298,0,0,0,0,0,0,0,0,0
151386746,151386746,,2298,0,0,0,0,0,0,0,0,0
151386760,151386760,,2299,0,0,0,0,0,0,0,0,0
151386759,151386759,,2299,0,0,0,0,0,0,0,0,0
151386774,151386774,,0,3,37,0.066779,0.071727,0,0.00003,64,1,3
151381082,151381082,,0,2,37,0.066779,0.071712,21986,0.000029,64,0,0
151386776,151386776,,0,3,37,0.066779,0.071727,0,0.00003,64,1,3
151386777,151386777,,0,3,37,0.066779,0.071727,0,0.00003,64,1,3
151406537,151406537,,0,4,37,0.06678,0.071773,65952,0.000045,64,0.5,3
151356800,151356800,,0,1,38,0.065144,0.069691,0,0.000013,64,0,0
151375038,151375038,,0,7,37,0.0695,0.075492,640339.188669,0.000058,83,0.666667,14
151381083,151381083,,0,1,38,0.062599,0.066444,0,0.000019,64,0,0
151386793,151386793,,0,2,40,0.069075,0.075465,0,0.000021,127,1,1
151386794,151386794,,0,8,40,0.069103,0.075864,2776223,0.000072,127,0.5,14
151393140,151393140,,0,6,41,0.06466,0.0701,21986,0.00006,127,0.666667,10
151402366,151402366,,0,6,41,0.06466,0.070085,43880,0.000064,127,0.466667,7
151427361,151427361,,0,10,41,0.064676,0.070362,1841573,0.0001,127,0.333333,15
151411357,151411357,,0,8,41,0.06466,0.070146,65952,0.000077,127,0.464286,13
151410723,151410723,,0,9,41,0.064666,0.070252,614855,0.000084,127,0.444444,16
151399334,151399334,,0,9,41,0.064661,0.070176,65955,0.000086,127,0.444444,16
151386800,151386800,,2300,0,0,0,0,0,0,0,0,0
151386799,151386799,,2300,0,0,0,0,0,0,0,0,0
151386805,151386805,,2301,0,0,0,0,0,0,0,0,0
151386804,151386804,,2301,0,0,0,0,0,0,0,0,0
151386806,151386806,,2301,0,0,0,0,0,0,0,0,0
151386807,151386807,,2301,0,0,0,0,0,0,0,0,0
151386808,151386808,,2301,0,0,0,0,0,0,0,0,0
151386810,151386810,,0,1,36,0.066397,0.071293,0,0.000014,24,0,0
151386815,151386815,,2302,0,0,0,0,0,0,0,0,0
151386814,151386814,,2302,0,0,0,0,0,0,0,0,0
151386840,151386840,,2303,0,0,0,0,0,0,0,0,0
151386839,151386839,,2303,0,0,0,0,0,0,0,0,0
151386841,151386841,,2303,0,0,0,0,0,0,0,0,0
